"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage3_switches_reduce.json","318","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064504/stage3_weights.pt","2847166","2257551",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/arch_probs_stage1_normal_global.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/arch_probs_stage1_normal_local.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/arch_probs_stage1_reduce_global.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/arch_probs_stage1_reduce_local.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/search.log","19150","3982",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/stage1_switches_reduce.json","822","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080319/stage1_weights.pt","3025416","2469620",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/arch_probs_stage1_normal_global.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/arch_probs_stage1_normal_local.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/arch_probs_stage1_reduce_global.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/arch_probs_stage1_reduce_local.npy","576","515",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/search.log","19150","3985",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/stage1_switches_reduce.json","822","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed1__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251222-080437/stage1_weights.pt","3025416","2469620",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_final_normal.npy","576","259",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_final_reduce.npy","576","242",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage1_normal_global.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage1_normal_local.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage1_reduce_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage1_reduce_local.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage2_normal_global.npy","576","385",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage2_normal_local.npy","408","351",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage2_reduce_global.npy","576","384",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage2_reduce_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage3_normal_global.npy","576","280",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage3_normal_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/arch_probs_stage3_reduce_local.npy","296","248",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/final_ops_normal.csv","212","109",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/final_ops_reduce.csv","212","119",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/final_switches_normal.json","240","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/final_switches_reduce.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/genotype.json","1072","178",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/genotype.txt","417","147",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/run_args.json","1211","515",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/search.log","32438","6086",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage1_switches_normal.json","822","111",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage1_switches_reduce.json","822","98",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage1_weights.pt","3025416","2469093",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage2_switches_normal.json","570","94",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage2_switches_reduce.json","570","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage2_weights.pt","3407818","2768576",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage3_switches_normal.json","318","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage3_switches_reduce.json","318","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n6__seed2__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-171308/stage3_weights.pt","2918698","2326797",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/arch_probs_stage1_normal_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/arch_probs_stage1_normal_local.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/arch_probs_stage1_reduce_global.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/arch_probs_stage1_reduce_local.npy","576","519",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/run_args.json","1211","516",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/search.log","16546","3478",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/stage1_switches_normal.json","822","87",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/stage1_switches_reduce.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/256/ISIC_search__ISIC2019__n8__seed0__img32__bs256__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251221-033827/stage1_weights.pt","5526094","4472672",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/_BATCH_LEDGER.csv","1814","494",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/_SEARCH_LEDGER.csv","2171","633",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed0__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201335/arch_probs_final_normal.npy","576","259",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed0__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201335/arch_probs_final_reduce.npy","576","243",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed0__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201335/arch_probs_stage1_normal_global.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed0__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201335/arch_probs_stage1_normal_local.npy","576","463",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed0__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201335/arch_probs_stage1_reduce_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
